title,url,create_time,author,content
[問題] 蝦皮尚未繳回2024年12月代收憑證,https://www.ptt.cc/bbs/e-seller/M.1740217889.A.A10.html,2025-02-22 17:51:26,robbie2010 (晴時多雲偶陣雨),"想請問各位賣家，
剛剛上蝦皮的電腦版，
跳出一個畫面

問題是我在蝦皮只是小小小賣家，
一個月營業額可能1萬-2萬而已。
我完全不知道這是什麼狀況，
我從來沒有開通什麼代收發票，
也用了蝦皮超過半年，第一次收到。
不知道各位賣家有收到嗎？
另外我該如何處理呢？

感謝再感謝"
[問題]蝦皮店到店 寄件忘了刷條碼該怎麼辦？,https://www.ptt.cc/bbs/e-seller/M.1739877453.A.7D9.html,2025-02-18 19:17:31,phuangjack2 (1234567890),"我平時有在蝦皮經營賣場，但今天算是第一次透過「蝦皮店到店」寄件的。

因有人要買我寄放在老家的東西，當天下午特地跑一趟中部、想說就近寄就去附近的蝦皮
店到店寄貨。
但我只把寄件單貼在包裹上、卻忘了掃寄件單，直接把包裹丟進去了、想到後想拿卻拿不
到，這個店到店又剛好是無人經營、我也找不到負責人的聯繫方式，問客服他們說要我24
小時後查詢貨態、但買家那邊很急，如果寄送失敗說不定訂單就不成立了。
後來我回去台北有專門再問蝦皮店到店的人，他們說把寄件單再印一次再刷就可以、但是
要在他們的門市刷，啊可是我已經回台北了、總不能再跑到中部刷吧！何況貨物已經投入
箱子、想拿也拿不到了！
那請問該怎麼辦？我實在不想讓寄件失效再跑中部一趟拿貨，我剛剛已經在北部刷了條碼
，但蝦皮能正常寄售嗎？

最後再吐槽一點：蝦皮店到店寄貨真的超麻煩，不知道為啥要分2個步驟：先貼寄件單、
再掃碼才能出貨，直接列印寄件單貼上去不就好了！"
[問題] 蝦皮爭議申請通過,https://www.ptt.cc/bbs/e-seller/M.1740743275.A.F3C.html,2025-02-28 19:47:53,malady1980 (Malady),"請問一下，遇到了澳客，拿到東西後，拆封使用後，說用了身體不適，申請退貨，我拿到商

Sent from JPTT on my iPhone"
[心得] 做蝦皮找代發 省好多錢跟時間,https://www.ptt.cc/bbs/e-seller/M.1741051917.A.475.html,2025-03-04 09:31:55,asdf29471499 (大頭),"如果電商賣家 不想自己出貨跟囤貨在自己家
我找到一家業界最便宜的 新北代發公司
一個月不用$15000
還可以加購蝦皮上架 客服服務
根本省一個員工薪水還有找

去年突然爆單 還好有他們支援
佛心推薦 加老闆line聊聊macomi_d
截圖或許有優惠^_^

Sent from JPTT on my iPhone"
想在蝦皮販售虛擬商品卻還要寄出實體包裹?,https://www.ptt.cc/bbs/e-seller/M.1741668343.A.BB1.html,2025-03-11 12:45:41,Jimmmmmmmmmy (Jimmy),"2023年11月13日之後，由於蝦皮停止「賣家宅配-虛擬商品」的非整合物流申請，導致許

多賣家無法繼續銷售，甚至被迫退出市場。你是否也是其中一員？

是否還在苦惱無法繼續販售你的虛擬商品？

還是只能接受蝦皮無俚頭的規定，明明銷售的是虛擬商品，還要寄出空包裹?!

現在，我希望能找到願意合作的夥伴，讓你的商品在我的蝦皮店舖上架銷售！

合作的前提是雙方的平等互惠，有意願的站內信聯絡我

來信請帶著禮貌，簡單介紹你的商品，有進一步合作空間的話，我會再聯絡您。"
[問題] 颱風天蝦皮跟超商物流會收送嗎？,https://www.ptt.cc/bbs/e-seller/M.1727738962.A.405.html,2024-10-01 07:29:20,linpien (Linpien),"一直搞不懂這個問題，颱風天如果該縣市停班，蝦皮還有超商的物流會正常收送包裹嗎？如
果沒有那就不用去寄件了，也是卡在店裡而已，好像也沒看過類似的公告？

Sent from 
BePTT"
[問題] 蝦皮賣家誤點退款不退貨,https://www.ptt.cc/bbs/e-seller/M.1738728663.A.C24.html,2025-02-05 12:11:01,kornkorn78 (阿強),"請問在蝦皮販售二手物品

客人退貨後

我不小心點到退款不退貨

然後我在私自聯繫買家

買家也很擺明說了不退貨給我

聯繫客服也是叫我私自聯繫買家

是否有什麼辦法可以討回

$1500的商品也不便宜

我還送小禮物給買家

就賠了運費 還賠錢送東西給人家的概念"
[問題] 蝦皮買家要求盒損換貨,https://www.ptt.cc/bbs/e-seller/M.1728828493.A.5F3.html,2024-10-13 22:08:11,sweetdreams (甜夢),"之前去日本玩時兼職開了一個TOMICA代購，
昨天買家收到TOMICA後說有明顯壓傷盒損要換一台，
我手上剛好還有一台自留的，就答應換給她
決定用退貨後買家重新下單的方式進行

但收到退貨申請看到圖片後覺得怪怪的

我的包裝是破壞袋+泡泡紙
可以看到買家收到的破壞袋沒什麼損傷

這是打開包裝後的商品實體
我覺得根本沒有想像中物流壓傷的痕跡？！

請問各位有經驗的賣家們
這是運送中可能出現的嗎？
四角完好無傷，但中間破一個洞？

另外想問，我讓買家退貨再重新下單
除了我會被記點以外
會被收多餘的手續費嗎？
還是就是退貨的運費呢？

感謝各位閱讀"
[問題] 蝦皮的買家說沒收到貨（顯示取件成功）,https://www.ptt.cc/bbs/e-seller/M.1729008902.A.0A0.html,2024-10-16 00:15:00,curry123 (柯瑞),"各位好

我是小小業餘賣家

剛剛收到買家申請退貨，說他沒收到貨

但是蝦皮的運送狀態明明寫取件成功了啊...

請問這種狀況我要怎麼辦？

註：我不可能寄空包彈給買家，
        但我出貨前沒有拍照給對方，
        難道這種狀況，
        賣家就要白白把商品送給對方了嗎...唉"
[問題] 蝦皮物流拆/換包裝,https://www.ptt.cc/bbs/e-seller/M.1731921675.A.1A3.html,2024-11-18 17:21:13,pockycy (chiao),"更新
申訴成功

我這邊提供出貨照片給蝦皮，的確是包好包滿，物流端也承認有重新包裝我的包裹，若我
的包裹已破損漏液或污染其他包裹他們大可以直接退回跟我求償而不是包好一包垃圾繼續
送到買家手上吧

這邊懷疑蝦皮物流遺失包裹，後來找回包裹重新寄給買家，但是客人收到外箱已經不是原
始箱子，而且我有用厚厚的氣泡布包裝沙茶醬，客人收到時是一袋破損包裹氣泡布也直接
消失，這個能向蝦皮求償嗎？
以及如何申請，我這邊已經先同意客人退款了"
[心得] 蝦皮買家只能取消一次訂單,https://www.ptt.cc/bbs/e-seller/M.1731987553.A.918.html,2024-11-19 11:39:11,maplefoxs (狐狸怎麼叫),"狀況是這樣：有位客人要取消訂單，結果按錯提出取消申請後又撤回，無法再提出取消申請
。

我問了蝦皮客服，回覆是系統就是這樣，沒法改，如果我不想要被記到訂單未完成率，就只
能出貨。

因為我訂單量比較少，只要被記到2次訂單未完成優選就沒了。"
[問題] 蝦皮買家購物 無通知訊息？,https://www.ptt.cc/bbs/e-seller/M.1732171818.A.08B.html,2024-11-21 14:50:16,asirthe (0.0),"我本身是蝦皮賣家，賣一些雜物不會常常點開介面看，有幾次有人跟我買東西
都沒跳出訊息有人下訂，直到三天後才接收到訊息通知說訂單取消，我看我通知設定都有
打開，本身兩隻手機都有連接蝦皮，請問還有那邊沒打開到？

通知設定"
[閒聊] 蝦皮應該有對「賣家」更友善的機制,https://www.ptt.cc/bbs/e-seller/M.1732350697.A.F9C.html,2024-11-23 16:31:35,woodman (小呆),"先聲明這個建議，我很早就有反映給蝦皮了。

露天拍賣一直都有一個機制，評價負評大於幾個無法在賣場下單，其實蝦皮可以改成一星
評價大於幾個無法在賣場下單，這樣應該能減少買家棄單的次數。

露天/蝦皮都有開賣場，露天棄單比例低到不到5%，而蝦皮每個月或多或少都有一兩筆棄
單。

又蝦皮的機制，你看到有許多不取件評價的賣家，如果選擇不出貨，蝦皮會記「賣家」違
規點數，出了貨買家不取，你才能給他負評並封鎖他。

賣家處於一個極不利的狀態，還好露天滿爭氣的，今年來持續讓賣家成交量上升，第二名
位置應該滿穩的。"
[問題] 有被蝦皮停權最後申訴成功的賣家嗎,https://www.ptt.cc/bbs/e-seller/M.1732353016.A.198.html,2024-11-23 17:10:13,yuhanqq (bestill),"如題晴天霹靂在完成無預警的狀況下
被蝦皮停權了。
我在蝦皮賣一些二手衣服飾品配件或用不到的生活用品等
因為飾品單價有的也不低，
客人在聊聊詢問提議希望可以更優惠
導致有幾起站外交易（我提供帳號讓客人匯款）的情形。

曾經有收到蝦皮提示的訊息，
但我真的只是評價還沒破百的
小小的個人賣家，所以也沒有太留意。

沒想到就在某個早上我的蝦皮帳號完全被停權無法登入連要買東西都沒辦法。

目前寫了復權申訴。（很不安）不知後來會怎樣？

想請問，有人可以分享因為站外交易被停權 申訴成功的案例嗎？或是申訴結果失敗的呢
？

不知道有沒有成功的機會？

這篇文章是想要請教有沒有人可以申訴成功？那申訴成功的方法可以不可以跟我指導或分
享，大家都是賣家…經營不容易，將心比心請不要鞭。

另外也提醒蝦皮賣家要小心，蝦皮已經開始在收網了。
先謝謝大家回應，小妹心存感激。"
Re: [問題] 有被蝦皮停權最後申訴成功的賣家嗎,https://www.ptt.cc/bbs/e-seller/M.1732533027.A.0C2.html,2024-11-25 19:10:25,yuhanqq (bestill),"更新：
謝天謝地，幾番周折，蝦皮把帳號還我了，順利被解凍了！

: 如題晴天霹靂在完成無預警的狀況下

: 被蝦皮停權了。

: 我在蝦皮賣一些二手衣服飾品配件或用不到的生活用品等

: 因為飾品單價有的也不低，

: 客人在聊聊詢問提議希望可以更優惠

: 導致有幾起站外交易（我提供帳號讓客人匯款）的情形。

: 曾經有收到蝦皮提示的訊息，

: 但我真的只是評價還沒破百的

: 小小的個人賣家，所以也沒有太留意。

: 沒想到就在某個早上我的蝦皮帳號完全被停權無法登入連要買東西都沒辦法。

: 目前寫了復權申訴。（很不安）不知後來會怎樣？

: 想請問，有人可以分享因為站外交易被停權 申訴成功的案例嗎？或是申訴結果失敗的

呢

: ？

: 不知道有沒有成功的機會？

: 這篇文章是想要請教有沒有人可以申訴成功？那申訴成功的方法可以不可以跟我指導或

分

: 享，大家都是賣家…經營不容易，將心比心請不要鞭。

: 另外也提醒蝦皮賣家要小心，蝦皮已經開始在收網了。

: 先謝謝大家回應，小妹心存感激。"
[運送] 蝦皮宅配，蝦,https://www.ptt.cc/bbs/e-seller/M.1732794286.A.0AE.html,2024-11-28 19:44:44,kuru0912 (kuru0912),"之前寄海報走蝦皮宅配都沒事
這次突然說超材，要宅配退回，不退回店裡
Mail則寫未在期限內發貨故取消訂單
App還跳顯示”請勿預刷寄件卻未投遞包裹，否則停權”的警告
然後蝦皮客服又說按黑貓牌價收款
瞬間想不要商品了，真的要氣死"
[澳客] lydia9835777蝦皮間隔時間下單未取貨不回,https://www.ptt.cc/bbs/e-seller/M.1723102814.A.87D.html,2024-08-08 15:40:12,moeuri (萌瓜),"lydia9835777會下單後，商品送到取件店，過幾日會再下類似的訂單，首單快到期時，會再下訂多一點點商品的新單，聊聊完全不回應

我第一筆被未取貨後，這幾日看到跳出好幾個賣家也是被未取貨給負評，第二筆確定被退後就封鎖給負評了，正在等第三筆訂單到期

請各位賣家如果遇到了，直接自動吃買家取消然後封鎖，不然自己的包裝成本、物流業者、店到店職員的勞力付出完全被踐踏，根本就是在報復社會！"
[問題] 蝦皮以外的平台推薦,https://www.ptt.cc/bbs/e-seller/M.1733842953.A.FF7.html,2024-12-10 23:02:31,jimmy9478 (Jimmy 4ni),"我們是總代理商，但是我們剛起步做蝦皮的市場，雖然我們的東西有過BSMI，但仍然一直被
水貨商惡意檢舉，導致處處被商檢局刁難，嚴重影響銷量。

想請問有蝦皮以外的賣場推薦嗎？因為目前台灣流量最大的還是蝦皮。
目前iopenmall有開了，但銷量大約是蝦皮的1%。

目前看：
Yahoo 拍賣
露天
酷朋

似乎都不錯，還有什麼推薦的嗎？
露天跟yahoo建議開嗎，yahoo目前看來有上升趨勢，然後露天雖然流量低很多，但似乎在某
些領域的客戶還是鍾愛露天。"
[閒聊] 蝦皮有在審查買家資格嗎？,https://www.ptt.cc/bbs/e-seller/M.1723880979.A.732.html,2024-08-17 15:49:37,exojin (天藍),"如果是露天的機制，這筆訂單會由系統直接取消，賣家根本不用出貨。
但蝦皮做法是你可以不出貨啊，但後果自負。

點進去買家評價，嗯10評價2個1星（未取）….這位還能用貨到付款交易？真有你的蝦皮
，有在審查嗎？"
[問題] 請益 蝦皮補寄商品方法？,https://www.ptt.cc/bbs/e-seller/M.1723204210.A.DF9.html,2024-08-09 19:50:08,naidier (CL),"個人在蝦皮賣的是消耗性商品，使用一次後就無法當成新品再販售，遇到的情況是買家收貨後也使用過商品，才向我反應商品有短少。

因蝦皮無補寄商品機制（只有退貨選項），目前我的做法是開一個新商品頁面，運費設賣家負擔，另開一張商品折扣券，再請買家至該新頁下單購買。

想知道還有無對消費者更直覺的的做法？在蝦皮聊聊請買家提供姓名電話還有收件便利商店，這樣會違反蝦皮規定嗎？

Sent from JPTT on my Samsung SM-N9700."
[澳客] 完美利用蝦皮退貨機制,https://www.ptt.cc/bbs/e-seller/M.1735911102.A.171.html,2025-01-03 21:31:40,v3015 (阿厚啊),"蝦皮01rxnm0vvc，完美善用蝦皮的退貨機制

在收貨期限前一天取件，完成訂單的前一天按退貨

然後蝦皮竟說由於買家過往購物紀錄優良，在我方還沒收到退貨前就已先行退款

買方評價

蝦皮，我真的搞不懂你啊"
[閒聊] 蝦皮最近狂刪有寫面交的商品,https://www.ptt.cc/bbs/e-seller/M.1723719287.A.36A.html,2024-08-15 18:54:45,froglilibon (立立蹦),"今天發現標題有寫面交都被大量刪除了

可能簡介裡有網址也不行

又要花時間重新上架了"
